importer_iso3,exporter_iso3,good,hs_code,value_usd,weight_metric_tons,exporter_is_efta
LTU,CHN,Electronics,85,"636,221,988","61,388",False
LTU,BLR,Furniture,94,"31,132,955","22,199",False
LTU,CHN,Footwear,64,"22,994,888","1,716",False
LTU,CHN,Toys,9503,"21,699,087","2,178",False
LTU,CHN,Garments,62,"18,600,871",998,False
LTU,CHN,Garments,61,"14,959,718","1,171",False
LTU,MMR,Rice,1006,"8,224,125","11,373",False
LTU,CHN,Thread/Yarn,5402,"7,872,205","2,445",False
LTU,MYS,Electronics,85,"7,066,261",151,False
LTU,CHN,Artificial Flowers,6702,"2,835,631",236,False
LTU,CHN,Toys,9504,"2,583,736",268,False
LTU,CHN,Christmas Decorations,950510,"2,303,570",236,False
LTU,CHN,Fireworks,360410,"1,943,069",544,False
LTU,CHN,Tomato Products,200290,"1,826,027","1,444",False
LTU,MWI,Tobacco,2401,"1,776,046",399,False
LTU,CHN,Nails,7317,"1,608,999","1,241",False
LTU,CHN,Aluminum,7606,"1,236,915",485,False
LTU,CHN,Aluminum,7604,"1,198,113",301,False
LTU,CHN,Hair Products,670420,"1,133,285",1,False
LTU,CIV,Cocoa,180200,"1,078,540",602,False
LTU,IND,Thread/Yarn,5205,"684,244",173,False
LTU,BGD,Garments,61,"534,504",19,False
LTU,CHN,Toys,950590,"439,998",45,False
LTU,IND,Garments,61,"430,961",17,False
LTU,VNM,Garments,62,"429,409",6,False
LTU,IND,Carpets,5702,"393,016",109,False
LTU,MYS,Rubber Gloves,401519,"389,305",67,False
LTU,BGD,Garments,62,"387,224",11,False
LTU,CHN,Thread/Yarn,5403,"341,007",68,False
LTU,CHN,Thread/Yarn,5508,"330,201",26,False
LTU,CIV,Cocoa,180100,"327,085",59,False
LTU,PAK,Carpets,5701,"286,590",4,False
LTU,IND,Garments,62,"285,797",10,False
LTU,IND,Thread/Yarn,5510,"282,193",12,False
LTU,NGA,Cocoa,180100,"277,112",51,False
LTU,CHN,Christmas Decorations,853922,"231,963",37,False
LTU,CHN,Tomato Products,210390,"217,646",85,False
LTU,CHN,Nails,761610,"211,237",30,False
LTU,NGA,Cocoa,180200,"206,338",253,False
LTU,VNM,Garments,61,"194,961",2,False
LTU,CHN,Thread/Yarn,5509,"153,426",18,False
LTU,CHN,Gloves,420329,"152,838",7,False
LTU,MYS,Garments,61,"147,194",10,False
LTU,CHN,Bricks,690210,"132,681",219,False
LTU,IND,Carpets,5703,"115,623",30,False
LTU,CHN,Thread/Yarn,5205,"108,413",30,False
LTU,IND,Rice,1006,"106,882",175,False
LTU,IND,Thread/Yarn,5402,"86,995",20,False
LTU,IND,Carpets,5705,"53,394",11,False
LTU,CHN,Caustic Soda,281511,"43,626",55,False
LTU,CHN,Thread/Yarn,5401,"38,939",2,False
LTU,CHN,Thread/Yarn,5510,"35,820",5,False
LTU,IND,Bricks,690290,"28,778",76,False
LTU,THA,Garments,62,"28,302",0,False
LTU,MMR,Garments,62,"27,939",3,False
LTU,IND,Bricks,690220,"27,342",7,False
LTU,CHN,Aluminum,7601,"24,605",2,False
LTU,BRA,Garments,61,"24,522",1,False
LTU,BRA,Garments,62,"24,202",0,False
LTU,IND,Tea,210690,"21,554",0,False
LTU,THA,Garments,61,"19,739",1,False
LTU,PAK,Carpets,5702,"19,109",3,False
LTU,IND,Carpets,5701,"13,050",0,False
LTU,CHN,Thread/Yarn,5207,"12,726",1,False
LTU,CHN,Hair Products,670300,"10,926",0,False
LTU,MMR,Garments,61,"8,419",0,False
LTU,CHN,Thread/Yarn,5511,"8,309",1,False
LTU,CHN,Gloves,611691,"7,968",0,False
LTU,IND,Embellished Textiles,540792,"6,305",0,False
LTU,CHN,Bricks,690220,"5,699",2,False
LTU,CHN,Bricks,6901,"5,677",2,False
LTU,IND,Carpets,5704,"5,555",2,False
LTU,CHN,Thread/Yarn,5406,"4,428",0,False
LTU,CHN,Nails,741510,"4,144",0,False
LTU,CHN,Aluminum,7605,"3,668",1,False
LTU,MUS,Garments,62,"3,020",0,False
LTU,NPL,Carpets,5701,"2,921",0,False
LTU,CHN,Thread/Yarn,5204,"2,678",0,False
LTU,MYS,Garments,62,"2,364",0,False
LTU,CHN,Polyvinyl Chloride,390422,"2,028",1,False
LTU,MUS,Garments,61,"1,218",0,False
LTU,IND,Sandstone,251620,"1,109",6,False
LTU,ARG,Garments,61,678,0,False
LTU,CHN,Caustic Soda,281512,345,0,False
LTU,PAK,Carpets,5705,309,0,False
LTU,ARG,Garments,62,290,0,False
LTU,CHN,Thread/Yarn,5206,225,0,False
LTU,PAK,Carpets,5703,221,0,False
LTU,IND,Embellished Textiles,580900,169,0,False
LTU,IND,Thread/Yarn,5204,161,0,False
LTU,IND,Tea,210120,64,0,False
LUX,CHN,Electronics,85,"216,255,003","9,673",False
LUX,CHN,Garments,61,"30,567,305",875,False
LUX,CHN,Garments,62,"28,078,950",606,False
LUX,BGD,Garments,61,"17,897,133",693,False
LUX,CHN,Footwear,64,"16,542,797",628,False
LUX,CHN,Toys,9503,"14,181,239",652,False
LUX,BGD,Garments,62,"13,331,871",377,False
LUX,VNM,Garments,61,"8,325,658",301,False
LUX,VNM,Garments,62,"8,138,291",315,False
LUX,MYS,Electronics,85,"5,908,396",207,False
LUX,CHN,Toys,9504,"3,911,305",107,False
LUX,IND,Garments,61,"3,868,164",135,False
LUX,IND,Garments,62,"3,051,733",66,False
LUX,MMR,Garments,61,"2,125,371",77,False
LUX,MMR,Garments,62,"1,642,805",43,False
LUX,IND,Rice,1006,"1,448,505",592,False
LUX,CHN,Christmas Decorations,950510,"929,251",56,False
LUX,IND,Thread/Yarn,5403,"759,574",125,False
LUX,THA,Garments,62,"722,842",13,False
LUX,CHN,Artificial Flowers,6702,"719,694",44,False
LUX,MWI,Tobacco,2401,"691,986",427,False
LUX,CHN,Toys,950590,"598,803",33,False
LUX,THA,Garments,61,"397,178",12,False
LUX,MUS,Garments,61,"351,296",6,False
LUX,CHN,Tomato Products,210390,"319,964",65,False
LUX,MYS,Garments,62,"273,393",13,False
LUX,MYS,Rubber Gloves,401519,"266,264",26,False
LUX,IND,Carpets,5701,"167,437",9,False
LUX,CHN,Bricks,690210,"161,837",165,False
LUX,MYS,Garments,61,"126,230",4,False
LUX,IND,Carpets,5702,"125,059",26,False
LUX,CHN,Aluminum,7604,"123,128",7,False
LUX,IND,Carpets,5703,"119,303",19,False
LUX,IND,Tea,210690,"87,720",8,False
LUX,CHN,Nails,7317,"85,282",18,False
LUX,CHN,Gloves,420329,"79,076",4,False
LUX,CHN,Thread/Yarn,5511,"63,994",5,False
LUX,IND,Carpets,5705,"62,803",9,False
LUX,MUS,Garments,62,"55,012",1,False
LUX,CHN,Christmas Decorations,853922,"49,581",6,False
LUX,CHN,Hair Products,670420,"38,709",0,False
LUX,CHN,Gloves,611691,"37,793",1,False
LUX,CHN,Thread/Yarn,5207,"29,790",2,False
LUX,CHN,Nails,761610,"27,742",1,False
LUX,PER,Gold,7108,"26,904",7,False
LUX,CHN,Thread/Yarn,5401,"19,778",1,False
LUX,BRA,Garments,62,"19,112",0,False
LUX,BLR,Furniture,94,"11,807",1,False
LUX,CHN,Bricks,6904,"7,030",25,False
LUX,CHN,Thread/Yarn,5406,"6,751",0,False
LUX,CHN,Aluminum,7606,"6,091",0,False
LUX,CHN,Tomato Products,120991,"5,661",0,False
LUX,PAK,Carpets,5702,"5,473",1,False
LUX,MMR,Rice,1006,"5,133",3,False
LUX,CHN,Thread/Yarn,5204,"3,656",0,False
LUX,BRA,Garments,61,"3,408",0,False
LUX,IND,Bricks,690290,"3,217",25,False
LUX,CHN,Thread/Yarn,5509,"2,796",0,False
LUX,CHN,Hair Products,670300,"2,757",0,False
LUX,IND,Tea,210120,"2,595",0,False
LUX,IND,Embellished Textiles,540792,"2,593",0,False
LUX,BRA,Timber,4403,"2,391",32,False
LUX,CHN,Nails,741510,"2,093",0,False
LUX,CHN,Aluminum,7605,"1,473",0,False
LUX,CHN,Thread/Yarn,5508,"1,429",8,False
LUX,IND,Rice,100890,"1,332",0,False
LUX,ARG,Garments,62,756,0,False
LUX,CHN,Fireworks,360410,701,0,False
LUX,CHN,Squid,160554,618,0,False
LUX,CHN,Thread/Yarn,5402,599,0,False
LUX,CHN,Cotton,5201,516,0,False
LUX,CHN,Polyvinyl Chloride,390410,501,0,False
LUX,CHN,Thread/Yarn,5206,495,0,False
LUX,CHN,Bricks,6901,372,0,False
LUX,CHN,Caustic Soda,281512,324,2,False
LUX,ARG,Garments,61,300,0,False
LUX,CHN,Aluminum,7603,266,0,False
LUX,IND,Thread/Yarn,5511,253,0,False
LUX,IND,Thread/Yarn,5508,249,0,False
LUX,CHN,Aluminum,7601,244,0,False
LUX,CHN,Tomato Products,210320,213,0,False
LUX,NPL,Carpets,5702,201,0,False
LUX,IND,Carpets,5704,189,0,False
LUX,PAK,Carpets,5701,180,0,False
LUX,ETH,Textiles (hand-woven),5209,125,0,False
LUX,CHN,Tomato Products,200290,90,0,False
LUX,PAK,Carpets,5703,58,0,False
LUX,IND,Embellished Textiles,580900,57,0,False
LUX,CHN,Coal,2701,32,0,False
LUX,IND,Thread/Yarn,5207,28,0,False
LUX,BRA,Charcoal,4402,20,0,False
LUX,IND,Thread/Yarn,5406,19,0,False
LUX,PAK,Carpets,5705,15,0,False
LUX,IND,Thread/Yarn,5402,13,0,False
LUX,CHN,Polysilicon,280461,9,0,False
LVA,CHN,Electronics,85,"254,032,585","16,391",False
LVA,BLR,Lumber,4703,"7,871,939","13,647",False
LVA,MYS,Electronics,85,"6,042,453",197,False
LVA,CHN,Garments,61,"5,320,960",386,False
LVA,CHN,Footwear,64,"4,828,756",406,False
LVA,CHN,Toys,9503,"3,760,873",326,False
LVA,CHN,Garments,62,"3,670,591",86,False
LVA,CHN,Aluminum,7606,"3,651,860","1,719",False
LVA,CHN,Tomato Products,200290,"3,280,915","2,325",False
LVA,CHN,Toys,9504,"2,770,729",255,False
LVA,BLR,Furniture,94,"2,684,973","1,504",False
LVA,CHN,Christmas Decorations,950510,"1,611,249",200,False
LVA,CHN,Squid,160554,"1,474,225",160,False
LVA,BGD,Garments,61,"1,324,209",71,False
LVA,CHN,Thread/Yarn,5402,"1,171,658",555,False
LVA,KAZ,Cotton,5201,"1,073,223","1,616",False
LVA,MMR,Rice,1006,"784,713","1,077",False
LVA,CHN,Artificial Flowers,6702,"715,948",109,False
LVA,IND,Garments,61,"665,964",37,False
LVA,CHN,Hair Products,670420,"527,126",1,False
LVA,CHN,Aluminum,7604,"477,499",88,False
LVA,THA,Garments,61,"441,990",13,False
LVA,IND,Thread/Yarn,5509,"403,173",159,False
LVA,IND,Thread/Yarn,5510,"399,356",178,False
LVA,MYS,Garments,61,"387,391",11,False
LVA,CHN,Fireworks,360410,"383,155",108,False
LVA,NGA,Cocoa,180100,"331,042",102,False
LVA,CHN,Nails,761610,"325,013",16,False
LVA,IND,Tea,210690,"292,241",15,False
LVA,CHN,Nails,7317,"288,816",184,False
LVA,CHN,Tomato Products,210390,"266,386",104,False
LVA,BGD,Garments,62,"263,390",9,False
LVA,VNM,Garments,62,"262,455",4,False
LVA,IND,Bricks,690290,"225,714",144,False
LVA,CHN,Gloves,420329,"212,271",9,False
LVA,IND,Rice,1006,"204,808",221,False
LVA,IND,Carpets,5705,"187,802",23,False
LVA,IND,Carpets,5703,"183,625",67,False
LVA,IND,Garments,62,"144,490",4,False
LVA,IND,Thread/Yarn,5205,"130,926",25,False
LVA,VNM,Garments,61,"121,156",1,False
LVA,CHN,Thread/Yarn,5401,"114,851",24,False
LVA,IND,Carpets,5702,"100,387",15,False
LVA,IND,Thread/Yarn,5402,"88,971",36,False
LVA,THA,Garments,62,"87,202",2,False
LVA,NPL,Carpets,5701,"83,453",0,False
LVA,CHN,Caustic Soda,281511,"73,643",101,False
LVA,CHN,Toys,950590,"68,011",7,False
LVA,PAK,Carpets,5701,"51,966",1,False
LVA,CHN,Aluminum,7603,"43,480",3,False
LVA,CHN,Thread/Yarn,5508,"42,400",12,False
LVA,CHN,Bricks,690290,"40,195",45,False
LVA,BLR,Lumber,4707,"31,785",120,False
LVA,PAK,Bricks,690220,"30,304",49,False
LVA,CHN,Polysilicon,280461,"25,479",0,False
LVA,CHN,Thread/Yarn,5509,"23,249",4,False
LVA,CHN,Bricks,690220,"17,419",29,False
LVA,BRA,Garments,62,"13,442",0,False
LVA,IND,Carpets,5701,"11,922",0,False
LVA,IND,Rice,100890,"11,722",5,False
LVA,BRA,Garments,61,"8,275",0,False
LVA,MMR,Garments,62,"7,400",0,False
LVA,CHN,Gloves,611691,"7,352",0,False
LVA,CHN,Aluminum,7605,"4,401",1,False
LVA,MMR,Garments,61,"3,522",0,False
LVA,CHN,Thread/Yarn,5204,"3,510",1,False
LVA,IND,Tea,210120,"3,167",0,False
LVA,PAK,Carpets,5702,"2,920",1,False
LVA,MYS,Garments,62,"2,766",0,False
LVA,CHN,Thread/Yarn,5511,"1,986",0,False
LVA,CHN,Bricks,6904,"1,269",3,False
LVA,ARG,Garments,62,999,0,False
LVA,IND,Thread/Yarn,5204,793,0,False
LVA,CHN,Hair Products,670300,576,0,False
LVA,MYS,Rubber Gloves,401519,566,0,False
LVA,CHN,Coal,2701,417,0,False
LVA,MUS,Garments,62,410,0,False
LVA,ARG,Garments,61,253,0,False
LVA,IND,Thread/Yarn,5206,233,0,False
LVA,CHN,Thread/Yarn,5406,229,0,False
LVA,CHN,Thread/Yarn,5510,228,0,False
LVA,CHN,Nails,741510,12,0,False
LVA,CHN,Bricks,6901,1,0,False
LVA,IND,Carpets,5704,1,0,False
MLT,CHN,Electronics,85,"70,377,445","7,529",False
MLT,CHN,Garments,61,"33,457,219","1,899",False
MLT,CHN,Garments,62,"10,216,458",611,False
MLT,CHN,Footwear,64,"5,749,199",964,False
MLT,MYS,Electronics,85,"5,295,107",22,False
MLT,CHN,Toys,9503,"4,353,754",366,False
MLT,CHN,Tomato Products,200290,"2,752,437","1,845",False
MLT,IND,Rice,1006,"2,625,592","1,790",False
MLT,BGD,Garments,61,"2,009,284",131,False
MLT,CHN,Toys,9504,"1,463,110",67,False
MLT,BGD,Garments,62,"1,350,459",54,False
MLT,CHN,Thread/Yarn,5402,"1,265,689",778,False
MLT,CHN,Christmas Decorations,950510,"1,116,005",131,False
MLT,IND,Garments,62,"1,105,299",24,False
MLT,IND,Garments,61,"861,600",29,False
MLT,CHN,Artificial Flowers,6702,"539,833",65,False
MLT,CHN,Toys,950590,"475,788",40,False
MLT,VNM,Garments,61,"206,832",2,False
MLT,CHN,Nails,7317,"205,743",158,False
MLT,MYS,Rubber Gloves,401519,"199,131",21,False
MLT,CHN,Tomato Products,210390,"156,114",68,False
MLT,THA,Garments,61,"136,010",6,False
MLT,MYS,Garments,61,"133,367",5,False
MLT,MMR,Garments,62,"125,442",5,False
MLT,VNM,Garments,62,"121,589",2,False
MLT,IND,Carpets,5703,"121,408",11,False
MLT,CHN,Hair Products,670420,"113,845",0,False
MLT,CHN,Aluminum,7604,"99,714",15,False
MLT,THA,Garments,62,"52,219",2,False
MLT,ARG,Garments,61,"51,894",0,False
MLT,BRA,Garments,62,"46,209",1,False
MLT,CHN,Aluminum,7606,"46,172",14,False
MLT,IND,Carpets,5705,"45,784",6,False
MLT,IND,Tea,210690,"43,070",6,False
MLT,BRA,Garments,61,"28,018",2,False
MLT,PAK,Carpets,5702,"26,550",4,False
MLT,MMR,Garments,61,"22,794",1,False
MLT,CHN,Thread/Yarn,5406,"21,034",4,False
MLT,IND,Carpets,5701,"20,306",1,False
MLT,IND,Carpets,5702,"18,499",2,False
MLT,CHN,Gloves,420329,"14,429",1,False
MLT,PAK,Carpets,5705,"14,072",2,False
MLT,CHN,Tomato Products,120991,"11,211",0,False
MLT,IND,Bricks,690220,"9,069",26,False
MLT,ARG,Garments,62,"6,542",0,False
MLT,CHN,Polyvinyl Chloride,390410,"6,502",3,False
MLT,MYS,Garments,62,"6,441",1,False
MLT,CHN,Bricks,690290,"5,342",0,False
MLT,CHN,Hair Products,670300,"4,940",0,False
MLT,CHN,Bricks,690220,"4,897",0,False
MLT,CHN,Nails,761610,"4,626",2,False
MLT,CHN,Thread/Yarn,5401,"4,585",1,False
MLT,CHN,Christmas Decorations,853922,"4,416",0,False
MLT,CHN,Thread/Yarn,5508,"4,322",0,False
MLT,PAK,Carpets,5701,"3,638",2,False
MLT,BRA,Charcoal,4402,"2,990",2,False
MLT,CHN,Polyvinyl Chloride,390421,"2,217",1,False
MLT,CHN,Cotton,5201,"2,199",0,False
MLT,PAK,Carpets,5703,"2,152",0,False
MLT,CHN,Nails,741510,"1,978",0,False
MLT,CHN,Thread/Yarn,5204,"1,887",0,False
MLT,CHN,Bricks,681011,"1,520",1,False
MLT,CHN,Bricks,6901,"1,499",0,False
MLT,CHN,Gloves,611691,"1,419",0,False
MLT,MUS,Garments,62,"1,249",0,False
MLT,IND,Embellished Textiles,540792,"1,173",0,False
MLT,CHN,Caustic Soda,281512,"1,135",1,False
MLT,CHN,Aluminum,7605,828,0,False
MLT,CHN,Thread/Yarn,5207,731,0,False
MLT,CHN,Aluminum,7601,698,0,False
MLT,CHN,Bricks,6904,677,1,False
MLT,IND,Thread/Yarn,5207,645,0,False
MLT,MUS,Garments,61,347,0,False
MLT,IND,Bricks,6904,345,0,False
MLT,BLR,Furniture,94,333,0,False
MLT,ETH,Textiles (hand-woven),5209,329,0,False
MLT,CHN,Thread/Yarn,5206,283,0,False
MLT,IND,Thread/Yarn,5204,210,0,False
MLT,IND,Tea,210120,179,0,False
MLT,IND,Bricks,690290,168,0,False
MLT,CHN,Caustic Soda,281511,157,0,False
MLT,IND,Carpets,5704,143,0,False
MLT,IND,Embellished Textiles,580900,142,0,False
MLT,IND,Sugarcane,121293,136,0,False
MLT,CHN,Polyvinyl Chloride,390422,102,0,False
MLT,BRA,Timber,4403,57,0,False
MLT,CHN,Thread/Yarn,5511,55,0,False
MLT,PAK,Carpets,5704,49,0,False
MLT,IND,Bricks,6901,44,0,False
MLT,PAK,Cotton,5201,30,0,False
MLT,CHN,Thread/Yarn,5205,25,0,False
MLT,CHN,Fireworks,360410,2,0,False
NLD,CHN,Electronics,85,"20,250,738,919","1,383,346",False
NLD,MYS,Electronics,85,"1,902,254,350","18,626",False
NLD,CHN,Garments,61,"1,680,284,255","101,303",False
NLD,CHN,Garments,62,"1,441,291,046","68,495",False
NLD,CIV,Cocoa,180100,"1,234,866,854","251,347",False
NLD,CHN,Toys,9504,"875,303,294","28,615",False
NLD,BGD,Garments,61,"861,431,462","59,712",False
NLD,CHN,Toys,9503,"831,042,022","120,406",False
NLD,NGA,Cocoa,180100,"775,740,575","142,561",False
NLD,CHN,Footwear,64,"702,009,526","62,028",False
NLD,BGD,Garments,62,"561,517,119","33,633",False
NLD,VNM,Garments,61,"377,101,704","20,608",False
NLD,VNM,Garments,62,"325,358,031","17,341",False
NLD,IND,Garments,62,"306,168,365","8,273",False
NLD,IND,Garments,61,"301,318,547","10,698",False
NLD,CHN,Christmas Decorations,950510,"188,538,642","26,497",False
NLD,CHN,Artificial Flowers,6702,"163,961,236","15,121",False
NLD,IDN,Nickel,7501,"135,312,459","13,452",False
NLD,MMR,Garments,62,"114,910,759","4,238",False
NLD,CHN,Metallurgical Grade Silicon,280469,"114,488,194","31,973",False
NLD,IND,Rice,1006,"96,439,836","98,175",False
NLD,IDN,Nickel,720260,"79,726,598","91,628",False
NLD,CHN,Toys,950590,"68,602,924","11,120",False
NLD,CHN,Thread/Yarn,5402,"60,307,593","21,381",False
NLD,MMR,Garments,61,"48,498,583","2,048",False
NLD,CHN,Aluminum,7604,"36,294,590","5,776",False
NLD,CHN,Fireworks,360410,"36,260,199","14,543",False
NLD,CHN,Aluminum,7606,"35,937,222","9,213",False
NLD,CHN,Tomato Products,210390,"33,478,539","10,657",False
NLD,MYS,Garments,61,"33,372,247","1,545",False
NLD,THA,Garments,61,"29,570,543",821,False
NLD,IND,Carpets,5702,"24,029,581","3,055",False
NLD,CHN,Tomato Products,120991,"18,278,851",357,False
NLD,IND,Thread/Yarn,5402,"17,984,259","5,649",False
NLD,MMR,Rice,1006,"17,911,928","37,669",False
NLD,CHN,Coal,2701,"16,189,203","41,353",False
NLD,MYS,Rubber Gloves,401519,"15,749,145","3,496",False
NLD,IDN,Nickel,7502,"15,012,887",578,False
NLD,IND,Tea,210690,"14,674,606","3,126",False
NLD,IND,Carpets,5703,"13,827,663","2,836",False
NLD,MUS,Garments,62,"13,060,308",348,False
NLD,CHN,Nails,7317,"12,410,964","4,878",False
NLD,CHN,Bricks,690210,"10,856,050","6,938",False
NLD,BFA,Cotton,5201,"9,977,775","5,000",False
NLD,THA,Garments,62,"9,961,437",237,False
NLD,IND,Carpets,5705,"9,286,851","1,389",False
NLD,CHN,Hair Products,670420,"9,181,983",27,False
NLD,MWI,Tobacco,2401,"7,235,250","2,832",False
NLD,CHN,Gloves,420329,"7,151,651",415,False
NLD,CHN,Aluminum,7601,"5,943,604","5,320",False
NLD,CHN,Thread/Yarn,5406,"5,772,780","1,052",False
NLD,CHN,Thread/Yarn,5207,"4,920,167",743,False
NLD,MYS,Garments,62,"4,330,432",135,False
NLD,CHN,Bricks,690220,"4,139,442","3,945",False
NLD,CHN,Nails,761610,"3,927,693",160,False
NLD,MUS,Garments,61,"3,727,081",91,False
NLD,CHN,Tomato Products,200290,"3,012,361","1,419",False
NLD,IND,Thread/Yarn,5205,"2,983,999",742,False
NLD,CHN,Bricks,690290,"2,753,998",700,False
NLD,CHN,Thread/Yarn,5511,"2,724,480",532,False
NLD,CHN,Thread/Yarn,5401,"2,316,609",388,False
NLD,IND,Carpets,5701,"1,877,005",90,False
NLD,BLR,Furniture,94,"1,815,839",493,False
NLD,CHN,Gloves,611691,"1,814,542",23,False
NLD,IND,Bricks,690220,"1,607,718",937,False
NLD,CHN,Aluminum,7605,"1,562,338",607,False
NLD,CHN,Thread/Yarn,5508,"1,534,977",269,False
NLD,IND,Embellished Textiles,540792,"1,529,303",115,False
NLD,IND,Thread/Yarn,5204,"1,185,324",99,False
NLD,PER,Gold,7108,"898,816",166,False
NLD,BRA,Garments,61,"834,174",11,False
NLD,CHN,Polysilicon,280461,"772,921","1,180",False
NLD,PAK,Carpets,5701,"769,296",38,False
NLD,BRA,Garments,62,"743,286",8,False
NLD,CHN,Christmas Decorations,853922,"706,058",69,False
NLD,IND,Rice,100890,"705,293",374,False
NLD,CHN,Bricks,6904,"671,954",956,False
NLD,IND,Sandstone,251620,"554,290","4,681",False
NLD,CHN,Aluminum,7603,"492,708",36,False
NLD,CHN,Thread/Yarn,5509,"480,357",114,False
NLD,CHN,Bricks,681011,"474,988",640,False
NLD,CHN,Thread/Yarn,5403,"459,045",51,False
NLD,IND,Thread/Yarn,5403,"457,371",57,False
NLD,CHN,Thread/Yarn,5204,"430,230",56,False
NLD,CHN,Hair Products,670300,"425,128",3,False
NLD,CHN,Squid,160554,"318,540",37,False
NLD,IND,Tea,210120,"312,097",35,False
NLD,CHN,Thread/Yarn,5205,"220,971",44,False
NLD,IND,Carpets,5704,"180,420",57,False
NLD,CHN,Caustic Soda,281511,"175,121",202,False
NLD,IND,Bricks,690210,"173,052",172,False
NLD,IND,Bricks,690290,"161,715",125,False
NLD,IND,Thread/Yarn,5509,"158,348",63,False
NLD,IND,Thread/Yarn,5207,"146,545",9,False
NLD,CHN,Polyvinyl Chloride,390422,"133,441",35,False
NLD,NPL,Carpets,5701,"115,655",4,False
NLD,CHN,Tomato Products,210320,"109,748",85,False
NLD,CHN,Polyvinyl Chloride,390410,"105,684",72,False
NLD,CHN,Thread/Yarn,5206,"94,009",13,False
NLD,PAK,Carpets,5705,"88,935",18,False
NLD,BOL,Peanuts,1202,"82,328",56,False
NLD,IND,Thread/Yarn,5510,"79,434",23,False
NLD,CHN,Nails,741510,"77,210",10,False
NLD,CHN,Cotton,5201,"71,154",3,False
NLD,PAK,Carpets,5702,"64,359",10,False
NLD,IND,Bricks,6901,"60,872",21,False
NLD,ARG,Garments,61,"51,530",1,False
NLD,CHN,Bricks,6901,"40,713",19,False
NLD,BRA,Timber,4403,"40,391",155,False
NLD,IND,Thread/Yarn,5511,"37,910",8,False
NLD,PAK,Carpets,5703,"36,337",6,False
NLD,BOL,Corn,100590,"30,036",60,False
NLD,CHN,Thread/Yarn,5510,"19,261",1,False
NLD,ARG,Garments,62,"18,543",0,False
NLD,IND,Embellished Textiles,540791,"17,301",2,False
NLD,CHN,Polyvinyl Chloride,390421,"10,352",6,False
NLD,NPL,Carpets,5703,"7,769",1,False
NLD,CHN,Caustic Soda,281512,"3,973",1,False
NLD,IND,Embellished Textiles,580900,"2,725",0,False
NLD,ETH,Textiles (hand-woven),5209,"2,313",0,False
NLD,PAK,Cotton,5201,"2,213",0,False
NLD,IND,Bricks,681011,"1,787",2,False
NLD,IND,Thread/Yarn,5508,"1,751",0,False
NLD,CHN,Tomato Products,200950,"1,434",4,False
NLD,PAK,Bricks,6904,"1,060",11,False
NLD,IND,Thread/Yarn,5206,962,0,False
NLD,IND,Sugarcane,121293,612,0,False
NLD,NGA,Cocoa,180200,610,4,False
NLD,BRA,Charcoal,4402,285,0,False
NLD,IDN,Palm Fruit,120710,238,0,False
NLD,DOM,Sugarcane,121293,201,0,False
NLD,PER,Timber,4403,162,0,False
NLD,IND,Thread/Yarn,5401,136,0,False
NLD,MYS,Palm Fruit,120710,111,0,False
NLD,CHN,Polyvinyl Chloride,391530,98,0,False
NLD,ETH,Textiles (hand-woven),5208,77,0,False
NLD,NPL,Carpets,5702,30,0,False
NLD,NPL,Carpets,5705,21,0,False
NLD,IND,Bricks,6904,16,0,False
NLD,CIV,Cocoa,180200,15,0,False
NLD,MMR,"Beans (green, soy, yellow)",1201,4,0,False
NLD,MMR,Bamboo,482361,1,0,False
NLD,IND,Thread/Yarn,5406,1,0,False
NOR,CHN,Electronics,85,"2,598,923,550","305,003",False
NOR,CHN,Garments,62,"484,570,235","10,583",False
NOR,CHN,Garments,61,"415,809,484","12,237",False
NOR,BGD,Garments,61,"206,034,199","7,491",False
NOR,CHN,Footwear,64,"201,781,212","6,882",False
NOR,BGD,Garments,62,"139,077,902","4,034",False
NOR,CHN,Toys,9503,"120,180,348","7,429",False
NOR,MYS,Electronics,85,"112,600,288",855,False
NOR,CHN,Toys,9504,"83,620,326","1,646",False
NOR,VNM,Garments,62,"76,909,674",936,False
NOR,IND,Garments,62,"70,524,799","1,432",False
NOR,IDN,Nickel,7501,"63,888,252","6,916",False
NOR,CHN,Metallurgical Grade Silicon,280469,"58,156,577","24,922",False
NOR,VNM,Garments,61,"42,679,673",567,False
NOR,CHN,Christmas Decorations,950510,"29,947,686","2,782",False
NOR,IND,Garments,61,"27,446,831",797,False
NOR,MMR,Garments,62,"17,392,624",525,False
NOR,CHN,Toys,950590,"14,178,545",777,False
NOR,CHN,Artificial Flowers,6702,"13,579,228","1,060",False
NOR,MMR,Garments,61,"13,292,414",596,False
NOR,IND,Carpets,5702,"11,674,092","1,116",False
NOR,CHN,Gloves,420329,"10,482,403",256,False
NOR,THA,Garments,61,"9,414,018",155,False
NOR,THA,Garments,62,"8,690,151",73,False
NOR,CHN,Aluminum,7604,"8,342,184","2,013",False
NOR,CHN,Aluminum,7606,"7,700,459","2,125",False
NOR,CHN,Aluminum,7601,"6,929,805","1,968",False
NOR,MYS,Rubber Gloves,401519,"5,966,899",822,False
NOR,CHN,Fireworks,360410,"5,603,849","1,552",False
NOR,CHN,Thread/Yarn,5402,"5,107,819","1,497",False
NOR,CHN,Hair Products,670420,"4,850,252",11,False
NOR,CHN,Nails,7317,"4,039,317","1,171",False
NOR,IND,Rice,1006,"3,768,469","2,448",False
